ID;Name;Birthday;Films
144;Mario Kassar;1970-01-01;[[9350, Executive Producer], [1408, Executive Producer], [1368, Executive Producer], [36351, Executive Producer], [280, Executive Producer], [296, Producer], [534, Executive Producer], [10537, Executive Producer], [861, Executive Producer]]
145;Joel B. Michaels;1970-01-01;[[1408, Producer], [33676, Executive Producer], [296, Producer], [534, Executive Producer], [30973, Executive Producer]]
146;Moritz Borman;1970-01-01;[[1966, Producer], [10782, Executive Producer], [4911, Executive Producer], [8665, Executive Producer], [16617, Executive Producer], [82525, Producer], [296, Executive Producer], [534, Producer], [11615, Executive Producer], [8198, Executive Producer], [1852, Producer]]
147;Andrew G. Vajna;1944-08-01;[[1572, Executive Producer], [8818, Producer], [1368, Executive Producer], [9096, Producer], [296, Producer], [534, Executive Producer], [1911, Executive Producer], [10533, Producer], [861, Executive Producer]]
148;Dan Lin;1970-01-01;[[82682, Producer], [10528, Producer], [58574, Producer], [25132, Executive Producer], [534, Executive Producer], [23082, Producer], [137106, Producer]]
149;Jeanne Allgood;1970-01-01;[[534, Executive Producer], [11170, Executive Producer]]
150;Derek Anderson;1983-06-15;[[534, Producer]]
151;Victor Kubicek;1970-01-01;[[534, Producer]]
152;Peter D. Graves;1970-01-01;[[49021, Executive Producer], [534, Executive Producer]]
153;Michael Fottrell;1970-01-01;[[584, Executive Producer], [314, Executive Producer], [302699, Producer], [51497, Producer], [168259, Producer], [11451, Executive Producer], [1571, Producer], [49524, Producer], [11529, Executive Producer], [10985, Executive Producer], [1819, Executive Producer]]
154;Neal H. Moritz;1959-06-06;[[584, Producer], [64688, Producer], [187017, Producer], [44943, Producer], [11001, Producer], [9339, Producer], [796, Producer], [102362, Producer], [2698, Producer], [51497, Producer], [168259, Producer], [257445, Producer], [9766, Producer], [6479, Producer], [3597, Producer], [3600, Producer], [10761, Producer], [11397, Producer], [2116, Producer], [8617, Producer], [49524, Producer], [9257, Producer], [10048, Producer], [11529, Producer], [27573, Producer], [49520, Producer], [9799, Producer], [9615, Producer], [2176, Producer], [40805, Producer], [11478, Producer], [10718, Producer], [9877, Producer], [12212, Producer], [7461, Producer], [10357, Producer], [7451, Producer], [11679, Producer]]
155;Vin Diesel;1967-07-18;[[8409, Producer], [51497, Producer], [168259, Producer], [87421, Producer], [2789, Producer], [274854, Producer], [7451, Executive Producer]]
156;Chris Morgan;1970-01-01;[[168259, Executive Producer], [157544, Producer]]
157;Samantha Vincent;1970-01-01;[[51497, Executive Producer], [168259, Executive Producer], [87421, Producer], [87421, Executive Producer]]
158;Brandon Birtell;1970-01-01;[[168259, Producer]]
159;Brad Pitt;1963-12-18;[[76203, Producer], [1988, Producer], [314385, Producer], [38167, Executive Producer], [228150, Executive Producer], [23483, Producer], [59859, Producer], [64689, Producer], [60308, Producer], [7510, Producer], [273895, Executive Producer], [4512, Producer], [318846, Producer], [1422, Producer], [24420, Executive Producer], [8967, Producer], [72190, Producer]]
160;Graham King;1970-01-01;[[68734, Executive Producer], [1372, Producer], [62213, Producer], [12201, Producer], [3131, Executive Producer], [44826, Producer], [79777, Producer], [209451, Producer], [44896, Producer], [299687, Producer], [2567, Producer], [1422, Producer], [37710, Producer], [23168, Producer], [18320, Producer], [72190, Executive Producer]]
161;Brad Simpson;1970-01-01;[[226, Producer], [33217, Producer], [45610, Executive Producer], [1415, Producer], [72190, Executive Producer]]
162;Dede Gardner;1970-01-01;[[76203, Producer], [1988, Producer], [38167, Producer], [64689, Producer], [273895, Producer], [4512, Producer], [318846, Producer], [24420, Producer], [8967, Producer], [72190, Producer]]
163;Dana Goldberg;1970-01-01;[[72559, Executive Producer], [9836, Executive Producer], [6479, Executive Producer], [75780, Producer], [137094, Executive Producer], [2959, Executive Producer], [56292, Executive Producer], [177677, Executive Producer], [10528, Executive Producer], [188927, Executive Producer], [54138, Executive Producer], [87101, Producer], [6519, Executive Producer], [2044, Executive Producer], [72190, Executive Producer], [10201, Executive Producer]]
164;Paul Schwake;1970-01-01;[[72559, Executive Producer], [9900, Executive Producer], [56292, Executive Producer], [5125, Executive Producer], [54138, Executive Producer], [87101, Executive Producer], [72190, Executive Producer]]
165;David Ellison;1970-01-01;[[72559, Executive Producer], [75780, Producer], [56292, Executive Producer], [177677, Producer], [188927, Executive Producer], [54138, Executive Producer], [87101, Producer], [72190, Executive Producer]]
166;Tim Headington;1950-01-01;[[68734, Executive Producer], [62213, Executive Producer], [12201, Producer], [44826, Producer], [79777, Producer], [209451, Executive Producer], [37710, Producer], [18320, Producer], [72190, Executive Producer]]
167;Jeremy Kleiner;1970-01-01;[[76203, Producer], [38167, Executive Producer], [23483, Executive Producer], [273895, Producer], [318846, Producer], [72190, Producer]]
168;Todd Hallowell;1970-01-01;[[453, Executive Producer], [13448, Executive Producer], [568, Executive Producer], [921, Executive Producer], [11499, Executive Producer], [8871, Executive Producer], [3595, Executive Producer], [96721, Executive Producer], [10733, Executive Producer], [591, Executive Producer], [44564, Executive Producer], [246655, Executive Producer], [127585, Executive Producer]]
169;Josh McLaglen;1970-01-01;[[2310, Producer], [35056, Executive Producer], [181533, Executive Producer], [39254, Executive Producer], [116741, Executive Producer], [246655, Executive Producer], [127585, Executive Producer]]
170;Simon Kinberg;1973-08-02;[[72331, Executive Producer], [198184, Producer], [150689, Producer], [293660, Producer], [68724, Producer], [166424, Producer], [8247, Producer], [193893, Producer], [286217, Producer], [59962, Producer], [246655, Producer], [127585, Producer], [49538, Producer]]
171;Hutch Parker;1970-01-01;[[166424, Producer], [76170, Producer], [127585, Producer]]
172;J.J. Abrams;1970-01-01;[[333371, Producer], [7191, Producer], [10866, Producer], [56292, Producer], [177677, Producer], [38357, Producer], [13475, Producer], [188927, Producer], [54138, Producer], [37686, Producer], [23570, Producer]]
173;Alex Kurtzman;1970-01-01;[[13027, Producer], [80274, Producer], [75656, Producer], [291805, Producer], [13475, Executive Producer], [54138, Producer], [18240, Executive Producer]]
174;Roberto Orci;1973-07-20;[[13027, Producer], [80274, Producer], [75656, Producer], [291805, Producer], [13475, Executive Producer], [188927, Producer], [54138, Producer], [18240, Executive Producer]]
175;Jeffrey Chernov;1970-01-01;[[4951, Executive Producer], [44943, Producer], [56292, Executive Producer], [13475, Executive Producer], [188927, Executive Producer], [54138, Executive Producer], [18357, Producer], [158852, Producer]]
176;Bryan Burk;1970-01-01;[[7191, Producer], [56292, Producer], [177677, Producer], [38357, Producer], [13475, Executive Producer], [188927, Producer], [54138, Producer], [37686, Producer]]
177;Damon Lindelof;1973-04-24;[[70981, Executive Producer], [13475, Producer], [54138, Producer], [158852, Producer]]
178;David Dobkin;1970-01-01;[[81005, Producer], [49524, Executive Producer], [49520, Producer], [205587, Producer], [203801, Executive Producer], [296099, Producer]]
179;Ori Marmur;1970-01-01;[[44943, Producer], [81005, Executive Producer], [49524, Executive Producer], [27573, Executive Producer], [9667, Executive Producer]]
180;Jon Jashni;1970-01-01;[[109410, Executive Producer], [256274, Producer], [201088, Producer], [18823, Executive Producer], [81005, Executive Producer], [20533, Executive Producer], [287903, Producer], [22832, Executive Producer], [68726, Producer], [503, Producer], [9963, Producer], [68737, Executive Producer], [2610, Producer], [277216, Executive Producer], [23629, Executive Producer], [11529, Executive Producer], [18785, Executive Producer], [68735, Producer], [57165, Executive Producer]]
181;Alex Garcia;1970-01-01;[[201088, Executive Producer], [331190, Producer], [81005, Executive Producer], [287903, Producer]]
182;John Rickard;1970-01-01;[[259694, Producer], [81005, Executive Producer]]
183;Barrie M. Osborne;1970-01-01;[[754, Producer], [10013, Executive Producer], [10448, Executive Producer], [9566, Executive Producer], [64682, Executive Producer], [120, Producer], [122, Producer], [121, Producer], [603, Executive Producer], [46528, Producer], [9912, Executive Producer]]
184;Baz Luhrmann;1962-09-17;[[6972, Producer], [824, Producer], [454, Producer], [64682, Producer]]
185;Catherine Martin;1970-01-01;[[6972, Producer], [824, Producer], [454, Producer], [64682, Producer]]
186;Catherine Knapman;1970-01-01;[[6972, Producer], [824, Producer], [64682, Producer]]
187;Lucy Fisher;1970-01-01;[[262504, Producer], [157350, Producer], [262500, Producer], [1904, Producer], [64682, Producer]]
188;Jay-Z;1969-12-04;[[196867, Producer], [64682, Executive Producer]]
189;John August;1970-01-01;[[9543, Executive Producer]]
190;Patrick McCormick;1970-01-01;[[3172, Executive Producer], [261023, Producer], [118, Executive Producer], [9366, Executive Producer], [210860, Producer], [9543, Executive Producer], [9441, Executive Producer], [9623, Executive Producer]]
191;Jordan Mechner;1970-01-01;[[9543, Executive Producer]]
192;Guillermo del Toro;1964-10-09;[[45958, Producer], [46261, Producer], [140300, Executive Producer], [132232, Executive Producer], [68726, Producer], [1417, Producer], [417859, Executive Producer], [37707, Producer], [228326, Producer], [6537, Executive Producer]]
193;Mary Parent;1970-01-01;[[86834, Producer], [68726, Producer], [31867, Producer], [15373, Producer], [4349, Executive Producer], [281957, Producer], [228165, Producer]]
194;Kenny Bates;1970-01-01;[[676, Producer], [38356, Producer]]
195;George Lucas;1944-05-14;[[10658, Executive Producer], [217, Executive Producer], [89, Executive Producer], [87, Executive Producer], [85, Executive Producer], [1892, Executive Producer], [11, Executive Producer], [1893, Executive Producer], [1894, Producer], [1895, Executive Producer], [1891, Executive Producer], [12144, Executive Producer]]
196;Kathleen Kennedy;1953-06-05;[[644, Producer], [7305, Producer], [6488, Producer], [105, Executive Producer], [165, Executive Producer], [196, Executive Producer], [1598, Executive Producer], [10329, Producer], [601, Producer], [879, Producer], [217, Executive Producer], [329, Producer], [331, Producer], [72976, Producer], [612, Producer], [2011, Producer], [2675, Executive Producer], [17578, Producer], [267935, Executive Producer], [688, Producer], [873, Producer], [4922, Producer], [2013, Producer], [888, Executive Producer], [11359, Producer], [330, Executive Producer], [745, Producer], [664, Producer], [57212, Producer], [74, Producer], [11904, Executive Producer]]
197;Katherine Sarafian;1970-01-01;[[62177, Producer]]
198;Pete Docter;1968-10-09;[[62177, Executive Producer]]
199;Justin Lin;1970-01-01;[[51497, Executive Producer], [188927, Producer]]
200;Tommy Harper;1970-01-01;[[137094, Executive Producer], [188927, Executive Producer]]
201;Lindsey Weber;1970-01-01;[[333371, Producer], [188927, Executive Producer]]
202;Thomas Porter;1970-01-01;[[10681, Executive Producer]]
203;Roger Birnbaum;1970-01-01;[[6557, Producer], [310, Executive Producer], [10052, Producer], [9036, Producer], [2698, Producer], [14914, Producer], [12193, Producer], [4421, Producer], [72559, Executive Producer], [12797, Executive Producer], [22954, Executive Producer], [16232, Producer], [41630, Executive Producer], [6278, Producer], [97020, Producer], [5174, Producer], [4464, Executive Producer], [6038, Producer], [8584, Producer], [6068, Producer], [10069, Executive Producer], [10115, Executive Producer], [8645, Executive Producer], [7453, Producer], [1656, Executive Producer], [12177, Executive Producer], [10022, Producer], [37710, Producer], [9741, Executive Producer], [8909, Executive Producer]]
204;Jonathan Glickman;1970-01-01;[[6557, Producer], [12193, Producer], [16232, Executive Producer], [41630, Executive Producer], [6278, Executive Producer], [5174, Producer], [8584, Producer], [10069, Executive Producer], [10115, Executive Producer], [7453, Producer], [10022, Producer], [37710, Producer], [72570, Producer]]
205;Arthur M. Sarkissian;1970-01-01;[[5174, Producer]]
206;Jay Stern;1970-01-01;[[10589, Producer], [51540, Producer], [14736, Executive Producer], [5174, Producer]]
207;Leon Dudevoir;1970-01-01;[[5174, Executive Producer]]
208;Larry J. Franco;1970-01-01;[[14161, Producer], [272, Producer], [6978, Producer], [1103, Producer], [1927, Producer], [331, Producer], [75, Producer], [8204, Producer], [8337, Producer], [117251, Producer]]
209;Harald Kloser;1970-01-01;[[14161, Producer], [47933, Producer], [117251, Producer]]
210;Roland Emmerich;1955-11-10;[[14161, Executive Producer], [8869, Executive Producer], [47933, Producer], [435, Producer], [2024, Executive Producer], [1090, Producer], [4170, Producer], [117251, Producer]]
