ID;Name;Birthday;Films
228;Noah Baumbach;1969-09-03;[[10315, Screenplay], [121986, Writer], [80321, Screenplay], [421, Screenplay], [10707, Screenplay], [252512, Writer]]
229;Eric Darnell;1970-01-01;[[953, Writer], [80321, Screenplay]]
230;Paul Feig;1962-09-17;[[43074, Screenplay]]
231;Katie Dippold;1970-01-01;[[43074, Screenplay], [136795, Writer]]
232;Robert Roy Pool;1970-01-01;[[95, Screenplay], [6950, Screenplay]]
233;Jonathan Hensleigh;1970-01-01;[[95, Screenplay], [1572, Screenplay], [7220, Writer], [10003, Screenplay], [10003, Screenplay]]
234;Shane Salerno;1970-01-01;[[440, Screenplay], [95, Screenplay], [82525, Screenplay]]
235;Tony Gilroy;1970-01-01;[[95, Screenplay], [16558, Writer], [11306, Screenplay], [4566, Screenplay], [11983, Screenplay], [16995, Screenplay], [2501, Screenplay], [49040, Screenplay], [2502, Screenplay], [2503, Screenplay], [1813, Screenplay]]
236;Barry Fanaro;1970-01-01;[[11543, Screenplay], [608, Screenplay]]
237;Robert Gordon;1970-01-01;[[926, Screenplay], [608, Screenplay]]
238;Roger Avary;1965-08-23;[[2310, Screenplay], [680, Screenplay], [588, Writer], [1809, Writer], [319, Screenplay]]
239;Neil Gaiman;1960-11-10;[[2310, Screenplay], [14836, Screenplay], [14517, Writer]]
240;Josh Appelbaum;1970-01-01;[[56292, Screenplay], [98566, Writer], [308531, Screenplay]]
241;Andr Nemec;1970-01-01;[[56292, Screenplay], [98566, Writer], [308531, Screenplay]]
242;Judd Apatow;1967-12-06;[[7552, Screenplay], [7552, Screenplay], [20829, Writer], [4964, Screenplay], [10189, Screenplay], [6957, Screenplay], [89492, Screenplay], [6575, Screenplay], [10661, Screenplay]]
243;Nicholas Stoller;1970-01-01;[[7552, Screenplay], [7552, Screenplay], [32823, Writer], [38745, Screenplay], [145220, Screenplay], [325133, Writer], [225886, Screenplay], [72207, Screenplay], [64328, Writer], [10201, Screenplay], [329833, Writer]]
244;Gerald Gaiser;1970-01-01;[[7552, Screenplay]]
245;Edward Zwick;1952-10-08;[[616, Screenplay], [9882, Screenplay]]
246;Marshall Herskovitz;1970-01-01;[[616, Screenplay]]
247;Steven Zaillian;1970-01-01;[[9422, Screenplay], [1717, Writer], [4982, Screenplay], [9331, Screenplay], [147441, Screenplay], [3131, Screenplay], [954, Screenplay], [60308, Screenplay], [424, Screenplay], [65754, Writer]]
248;Jeffrey Caine;1970-01-01;[[147441, Screenplay], [710, Screenplay], [1985, Screenplay]]
249;Adam Cooper;1970-01-01;[[262504, Screenplay], [147441, Screenplay], [11025, Screenplay], [287948, Screenplay], [59108, Screenplay]]
250;Bill Collage;1970-01-01;[[262504, Screenplay], [147441, Screenplay], [11025, Screenplay], [287948, Screenplay], [59108, Screenplay]]
251;Matt Sazama;1970-01-01;[[49017, Writer], [205584, Screenplay], [274854, Writer]]
252;Burk Sharpless;1970-01-01;[[49017, Writer], [205584, Screenplay], [274854, Writer]]
253;David Hayter;1969-02-06;[[9334, Screenplay], [13183, Screenplay], [290555, Screenplay], [36657, Screenplay], [36657, Writer], [36658, Screenplay], [36658, Screenplay]]
254;Alex Tse;1970-01-01;[[13183, Screenplay]]
255;Channing Gibson;1970-01-01;[[10623, Screenplay], [944, Screenplay], [11358, Screenplay]]
256;Jonathan Lemkin;1970-01-01;[[944, Screenplay], [8870, Screenplay], [7485, Writer], [1813, Screenplay]]
257;James Schamus;1970-01-01;[[146, Screenplay], [1927, Screenplay], [1927, Screenplay], [340611, Screenplay], [22267, Screenplay], [26320, Screenplay], [68924, Writer]]
258;Michael France;1970-01-01;[[9350, Screenplay], [710, Screenplay], [1927, Screenplay], [7220, Writer]]
259;John Turman;1970-01-01;[[1979, Screenplay], [1927, Screenplay]]
260;Rhett Reese;1970-01-01;[[293660, Screenplay], [72559, Writer], [19908, Writer]]
261;Paul Wernick;1970-01-01;[[293660, Screenplay], [72559, Writer], [19908, Writer]]
262;James V. Hart;1970-01-01;[[5123, Screenplay], [686, Screenplay], [6114, Screenplay], [116711, Screenplay], [7364, Screenplay]]
263;Thomas Dean Donnelly;1970-01-01;[[43935, Writer], [7364, Screenplay]]
264;John C. Richards;1970-01-01;[[10480, Screenplay], [7364, Screenplay]]
265;Joshua Oppenheimer;1970-01-01;[[10077, Screenplay], [43935, Writer], [7364, Screenplay]]
266;Al Reinert;1970-01-01;[[568, Screenplay], [2114, Screenplay]]
267;Jeff Vintar;1970-01-01;[[2114, Screenplay], [2048, Screenplay]]
268;Jack Fletcher;1970-01-01;[[2114, Screenplay]]
269;Ramin Mebdy;1970-01-01;[[2114, Screenplay]]
270;Bruce Feirstein;1970-01-01;[[710, Screenplay], [36643, Screenplay], [714, Screenplay]]
271;Peter Weir;1944-08-21;[[8619, Screenplay]]
272;Melissa Rosenberg;1970-01-01;[[9762, Screenplay], [50620, Screenplay], [24021, Screenplay], [18239, Screenplay], [8966, Screenplay]]
273;Warren Coleman;1970-01-01;[[9836, Writer], [65759, Writer]]
274;Paul Livingston;1970-01-01;[[65759, Writer]]
275;Gary Eck;1970-01-01;[[65759, Writer]]
276;Melissa Mathison;1950-06-03;[[601, Screenplay], [9746, Screenplay], [267935, Screenplay], [17264, Screenplay], [11359, Screenplay]]
277;Alejandro Gonzlez I?rritu;1963-08-15;[[194662, Screenplay], [45958, Screenplay], [281957, Writer]]
278;Mark L. Smith;1970-01-01;[[45650, Writer], [281957, Writer]]
279;David Soren;1970-01-01;[[77950, Screenplay]]
280;Robert D. Siegel;1970-01-01;[[12163, Screenplay], [77950, Screenplay]]
281;Guy Bar'ely;1970-01-01;[[77950, Screenplay]]
282;Gore Verbinski;1964-03-16;[[44896, Screenplay]]
283;James Ward Byrkit;1970-01-01;[[44896, Screenplay]]
284;Michael Colton;1970-01-01;[[270946, Screenplay]]
285;John Aboud;1970-01-01;[[270946, Screenplay]]
286;George Nolfi;1970-01-01;[[163, Screenplay], [38050, Screenplay], [2503, Screenplay], [76640, Writer], [5820, Screenplay], [9562, Screenplay]]
287;Scott Z. Burns;1970-01-01;[[39538, Screenplay], [109421, Screenplay], [2503, Screenplay], [11323, Screenplay]]
288;Paul Rudd;1969-04-06;[[102899, Screenplay], [15373, Screenplay]]
289;Edgar Wright;1974-04-18;[[102899, Screenplay], [102899, Screenplay], [285923, Writer], [4638, Screenplay], [22538, Screenplay], [747, Screenplay], [17578, Screenplay], [107985, Writer]]
290;Adam McKay;1968-04-17;[[109443, Screenplay], [102899, Screenplay], [274167, Screenplay], [257091, Screenplay], [12133, Screenplay], [12133, Screenplay], [318846, Screenplay], [77953, Screenplay], [27581, Screenplay]]
291;Joe Cornish;1970-01-01;[[102899, Screenplay], [102899, Screenplay], [59678, Writer], [17578, Screenplay]]
292;Simon Beaufoy;1970-01-01;[[44115, Screenplay], [125123, Screenplay], [253412, Screenplay], [12405, Screenplay], [9427, Writer], [101299, Screenplay]]
293;Tom J. Astle;1970-01-01;[[116711, Screenplay], [6877, Screenplay], [11665, Screenplay], [228161, Screenplay]]
294;Matt Ember;1970-01-01;[[116711, Screenplay], [6877, Screenplay], [11665, Screenplay], [228161, Screenplay]]
295;Todd Wilderman;1970-01-01;[[228161, Screenplay]]
296;Ron Shelton;1970-01-01;[[8961, Screenplay], [8961, Screenplay], [11375, Screenplay], [20761, Writer], [10478, Screenplay]]
297;Jerry Stahl;1954-09-28;[[8961, Screenplay]]
298;Tom Wheeler;1970-01-01;[[417859, Screenplay], [417859, Screenplay]]
299;Brian Lynch;1970-01-01;[[50359, Screenplay], [211672, Writer], [417859, Screenplay], [328111, Writer]]
300;Kurt Wimmer;1970-01-01;[[7299, Screenplay], [22803, Writer], [257088, Screenplay], [257088, Screenplay], [27576, Writer], [1266, Screenplay], [913, Screenplay], [9920, Writer]]
301;Darren Aronofsky;1969-02-12;[[86834, Writer], [473, Screenplay], [641, Screenplay], [1381, Screenplay]]
302;Ari Handel;1970-01-01;[[86834, Writer]]
303;Steven Moffat;1961-11-18;[[17578, Writer]]
304;Ronald Harwood;1970-01-01;[[6972, Screenplay], [6639, Screenplay], [257, Screenplay], [121826, Screenplay], [2013, Screenplay], [423, Screenplay], [41488, Writer]]
305;Richard Flanagan;1970-01-01;[[6972, Screenplay]]
306;Will Smith;1968-09-25;[[82700, Screenplay]]
307;Gary Whitta;1970-01-01;[[82700, Screenplay], [20504, Writer]]
308;John Harrison;1970-01-01;[[10567, Screenplay]]
309;Ben Garant;1970-01-01;[[11451, Screenplay], [1593, Screenplay], [181533, Screenplay], [10022, Screenplay], [257087, Screenplay]]
310;David Guion;1970-01-01;[[38778, Screenplay], [181533, Screenplay]]
311;Michael Handelman;1970-01-01;[[38778, Screenplay], [181533, Screenplay]]
312;Alan J. Schoolcraft;1970-01-01;[[38055, Screenplay]]
313;Brent Simons;1970-01-01;[[38055, Screenplay]]
314;Phil Hay;1970-01-01;[[8202, Screenplay], [18823, Screenplay], [10691, Screenplay], [49524, Screenplay], [49524, Screenplay], [168530, Screenplay], [323675, Writer], [10771, Screenplay]]
315;Matt Manfredi;1970-01-01;[[8202, Screenplay], [18823, Screenplay], [10691, Screenplay], [49524, Screenplay], [49524, Screenplay], [168530, Screenplay], [323675, Writer], [10771, Screenplay]]
316;Carlos Saldanha;1965-01-24;[[46195, Screenplay], [172385, Screenplay]]
317;Don Rhymer;1970-01-01;[[17047, Writer], [9600, Screenplay], [11565, Screenplay], [38322, Screenplay], [46195, Screenplay], [172385, Screenplay], [9408, Screenplay]]
318;Jenny Bicks;1970-01-01;[[172385, Screenplay], [10735, Screenplay]]
319;Yoni Brenner;1970-01-01;[[172385, Screenplay]]
320;Carlos Kotkin;1970-01-01;[[172385, Screenplay]]
321;Michele Mulroney;1970-01-01;[[58574, Screenplay]]
322;Kieran Mulroney;1970-01-01;[[58574, Screenplay]]
323;Dan O'Bannon;1970-01-01;[[395, Screenplay], [348, Screenplay], [31909, Screenplay], [11954, Screenplay], [10925, Screenplay], [861, Screenplay]]
324;Ronald Shusett;1970-01-01;[[395, Screenplay], [348, Writer], [861, Screenplay]]
325;Gary Goldman;1970-01-01;[[6978, Screenplay], [861, Screenplay]]
326;William Wisher Jr.;1970-01-01;[[11026, Screenplay], [280, Writer], [1911, Screenplay]]
327;Warren Lewis;1970-01-01;[[1911, Screenplay]]
328;Ronald D. Moore;1964-07-05;[[955, Screenplay], [199, Screenplay], [193, Screenplay]]
329;Brannon Braga;1970-01-01;[[955, Screenplay], [199, Screenplay], [193, Screenplay]]
330;Robert Towne;1934-11-23;[[2119, Screenplay], [954, Screenplay], [955, Screenplay], [37233, Screenplay], [22256, Writer]]
331;William D. Wittliff;1970-01-01;[[4476, Screenplay], [17264, Screenplay], [2133, Screenplay]]
332;Mark Frost;1970-01-01;[[1979, Screenplay], [1979, Screenplay], [15487, Writer]]
333;David Magee;1970-01-01;[[866, Screenplay], [87827, Screenplay]]
334;Mark Steven Johnson;1970-01-01;[[1250, Screenplay], [22796, Screenplay]]
335;Paul Greengrass;1955-08-13;[[4107, Screenplay], [324668, Writer], [9829, Screenplay]]
336;Christopher Rouse;1970-01-01;[[324668, Writer]]
337;Jon Spaihts;1970-01-01;[[70981, Writer], [71469, Writer]]
338;E.B. White;1970-01-01;[[10996, Screenplay]]
339;Neill Blomkamp;1979-09-17;[[198184, Writer], [17654, Screenplay], [68724, Writer]]
340;David Twohy;1970-01-01;[[12403, Screenplay], [4421, Screenplay], [4965, Screenplay], [2787, Screenplay], [87421, Writer], [2789, Writer], [5503, Screenplay], [5503, Screenplay], [24126, Writer]]
341;Joshua Zetumer;1970-01-01;[[97020, Screenplay]]
342;James L. Brooks;1970-01-01;[[2898, Screenplay], [42888, Writer], [35, Screenplay]]
343;Patrick O'Neill;1970-01-01;[[37834, Writer]]
344;Karl Gajdusek;1970-01-01;[[75612, Screenplay], [27582, Screenplay], [254904, Screenplay]]
345;Jonathan Hales;1970-01-01;[[1894, Screenplay]]
346;Scott Frank;1970-01-01;[[169917, Screenplay], [11866, Screenplay], [8012, Screenplay], [14306, Screenplay], [180, Screenplay], [1389, Screenplay], [76170, Screenplay]]
347;John Cleese;1939-10-27;[[762, Writer], [49519, Writer]]
348;Kirk De Micco;1970-01-01;[[18937, Screenplay], [11802, Screenplay], [49519, Writer]]
349;Thomas Langmann;1971-05-24;[[2395, Screenplay]]
350;Alexandre Charlot;1970-01-01;[[2395, Screenplay], [8265, Screenplay]]
351;Olivier Dazat;1970-01-01;[[2395, Screenplay]]
352;Franck Magnier;1970-01-01;[[2395, Screenplay], [8265, Screenplay]]
353;John Rice;1970-01-01;[[12100, Screenplay]]
354;Joe Batteer;1970-01-01;[[12100, Screenplay]]
355;Craig Mazin;1970-01-01;[[109431, Screenplay], [4256, Screenplay], [4257, Screenplay], [11918, Screenplay], [45243, Screenplay], [290595, Screenplay]]
356;Evan Spiliotopoulos;1970-01-01;[[184315, Screenplay], [13682, Screenplay], [290595, Screenplay]]
357;Alfonso Cuarn;1961-11-28;[[9693, Screenplay], [49047, Writer], [1391, Screenplay]]
358;Jons Cuarn;1970-01-01;[[49047, Writer]]
359;Leslie Bohem;1970-01-01;[[10160, Screenplay], [9619, Screenplay], [11228, Screenplay], [10413, Screenplay], [39254, Screenplay], [10733, Screenplay]]
360;Josh Trank;1970-01-01;[[76726, Screenplay], [166424, Screenplay]]
361;Jeremy Slater;1970-01-01;[[166424, Screenplay], [243940, Screenplay]]
362;Jeremy Passmore;1970-01-01;[[254128, Screenplay], [13856, Screenplay], [241254, Screenplay]]
363;Carlton Cuse;1970-01-01;[[254128, Screenplay]]
364;Andre Fabrizio;1970-01-01;[[254128, Screenplay], [241254, Screenplay]]
365;Brian Duffield;1970-01-01;[[262500, Screenplay], [174751, Screenplay]]
366;Joe Stillman;1970-01-01;[[3179, Screenplay], [38745, Screenplay], [16866, Writer], [809, Screenplay]]
367;Seth Rogen;1982-04-15;[[8457, Screenplay], [325133, Writer], [10189, Screenplay], [10189, Screenplay], [223702, Screenplay], [223702, Screenplay], [8363, Writer], [40805, Screenplay], [228967, Screenplay], [80035, Screenplay], [109414, Screenplay]]
368;Evan Goldberg;1982-01-01;[[325133, Writer], [10189, Screenplay], [10189, Screenplay], [223702, Screenplay], [223702, Screenplay], [8363, Writer], [40805, Screenplay], [228967, Screenplay], [80035, Screenplay], [109414, Screenplay]]
369;Zack Snyder;1966-03-01;[[1271, Screenplay], [53182, Screenplay], [23629, Screenplay], [23629, Screenplay]]
370;Kurt Johnstad;1970-01-01;[[1271, Screenplay], [53182, Screenplay], [75674, Writer]]
371;J. David Stem;1970-01-01;[[11637, Screenplay], [14144, Screenplay], [12589, Screenplay], [16340, Writer], [809, Screenplay], [41513, Screenplay], [41513, Screenplay]]
372;David N. Weiss;1970-01-01;[[11637, Screenplay], [14144, Screenplay], [12589, Screenplay], [16340, Writer], [809, Screenplay], [14444, Writer], [41513, Screenplay], [41513, Screenplay]]
373;David Ronn;1970-01-01;[[11638, Screenplay], [11638, Screenplay], [8427, Screenplay], [12771, Screenplay], [41513, Screenplay]]
374;Jay Scherick;1970-01-01;[[11638, Screenplay], [11638, Screenplay], [12771, Screenplay], [41513, Screenplay]]
375;Will Finn;1970-01-01;[[13700, Writer], [13700, Screenplay]]
376;John Sanford;1970-01-01;[[13700, Writer], [13700, Screenplay]]
377;Michael LaBash;1970-01-01;[[13700, Screenplay]]
378;Robert Lence;1970-01-01;[[24662, Writer], [13700, Screenplay]]
379;Sam Levine;1970-01-01;[[13700, Screenplay]]
380;Stephen Chbosky;1970-01-01;[[262504, Screenplay], [1833, Screenplay], [84892, Screenplay]]
381;Noah Oppenheim;1970-01-01;[[262504, Screenplay], [198663, Screenplay]]
382;Richard Matheson;1970-01-01;[[39254, Screenplay], [16633, Screenplay], [15301, Writer]]
383;Jeremy Leven;1970-01-01;[[17813, Writer], [1909, Screenplay], [10024, Screenplay], [39254, Screenplay], [4958, Screenplay], [11036, Screenplay]]
384;John Gatins;1970-01-01;[[7214, Screenplay], [12920, Writer], [87502, Screenplay], [20857, Screenplay], [136797, Screenplay], [39254, Screenplay]]
385;Dan Gilroy;1959-06-24;[[242582, Writer], [39254, Screenplay]]
386;Karey Kirkpatrick;1970-01-01;[[7443, Screenplay], [7518, Screenplay], [7453, Screenplay], [77931, Screenplay], [8204, Screenplay]]
387;Jan de Bont;1970-01-01;[[1639, Screenplay]]
388;Randall McCormick;1970-01-01;[[1639, Screenplay], [7450, Screenplay]]
389;Gavin Hood;1963-05-12;[[80274, Screenplay], [868, Writer]]
390;David Marconi;1970-01-01;[[9798, Writer], [1571, Screenplay]]
391;David N. Titcher;1970-01-01;[[10204, Screenplay]]
392;David Benullo;1970-01-01;[[10204, Screenplay]]
393;David Andrew Goldstein;1970-01-01;[[10204, Screenplay]]
394;Michael Mann;1943-02-05;[[8489, Screenplay], [11322, Screenplay], [9008, Screenplay], [9361, Screenplay]]
395;Christopher Wilkinson;1970-01-01;[[8489, Screenplay], [1590, Screenplay]]
396;Stephen J. Rivele;1970-01-01;[[8489, Screenplay], [1590, Screenplay], [10858, Screenplay]]
397;Gregory Allen Howard;1970-01-01;[[8489, Screenplay], [10637, Screenplay]]
398;Jeff Schaffer;1970-01-01;[[18480, Screenplay], [9352, Writer], [10588, Screenplay]]
399;Alec Berg;1970-01-01;[[9352, Writer], [10588, Screenplay], [76493, Screenplay]]
400;David Mandel;1970-01-01;[[9352, Writer], [10588, Screenplay]]
401;William Monahan;1970-01-01;[[12113, Screenplay], [12201, Screenplay], [1495, Screenplay], [1422, Screenplay], [284536, Screenplay]]
402;Greg Brooker;1970-01-01;[[10137, Screenplay]]
403;Ron Clements;1970-01-01;[[812, Screenplay], [10198, Screenplay], [10198, Screenplay], [9016, Screenplay]]
404;John Musker;1970-01-01;[[812, Screenplay], [10198, Screenplay], [10198, Screenplay], [9016, Screenplay]]
405;Rob Edwards;1970-01-01;[[10198, Screenplay], [9016, Screenplay]]
406;Greg Erb;1970-01-01;[[10198, Screenplay]]
407;Don Hall;1970-01-01;[[10198, Screenplay], [51162, Screenplay]]
408;Jason Oremland;1970-01-01;[[10198, Screenplay]]
409;Caspian Tredwell-Owen;1970-01-01;[[1635, Screenplay], [1635, Screenplay]]
410;Buck Henry;1930-12-09;[[10364, Screenplay], [577, Screenplay], [24113, Writer]]
411;Scott Rosenberg;1963-04-24;[[1701, Screenplay], [9424, Screenplay], [9679, Screenplay], [243, Screenplay], [18808, Screenplay], [10628, Screenplay], [400, Screenplay]]
412;David Franzoni;1970-01-01;[[11831, Screenplay], [98, Screenplay]]
413;William Nicholson;1970-01-01;[[4517, Screenplay], [253412, Screenplay], [6520, Screenplay], [6520, Screenplay], [98, Screenplay], [82695, Screenplay], [192136, Screenplay], [10445, Screenplay], [227306, Screenplay]]
414;Jon Cohen;1970-01-01;[[180, Screenplay]]
415;Ann Biderman;1970-01-01;[[1710, Screenplay], [11322, Screenplay], [9311, Screenplay]]
416;Ronan Bennett;1970-01-01;[[35944, Writer], [11322, Screenplay]]
417;Mark Jacobson;1970-01-01;[[4982, Writer], [39845, Screenplay], [4012, Screenplay]]
418;Larry Stuckey;1970-01-01;[[39451, Writer]]
419;John Hamburg;1970-01-01;[[5966, Writer], [16538, Screenplay], [39451, Writer], [693, Screenplay], [1597, Screenplay], [16155, Writer], [9398, Screenplay], [329833, Writer]]
420;Chris Henchy;1964-03-23;[[274167, Screenplay], [18162, Writer], [77953, Screenplay], [27581, Screenplay]]
421;Walon Green;1970-01-01;[[9268, Screenplay], [9268, Writer], [38985, Screenplay], [576, Screenplay]]
422;Tony Puryear;1970-01-01;[[9268, Screenplay], [9268, Writer]]
423;Michael S. Chernuchin;1970-01-01;[[9268, Writer]]
424;Quentin Tarantino;1963-03-27;[[68718, Writer], [5, Writer], [755, Screenplay], [285923, Writer], [16869, Writer], [24, Writer], [393, Screenplay], [680, Screenplay], [500, Writer], [273248, Writer], [319, Screenplay]]
425;Jonathan Roberts;1970-01-01;[[10545, Screenplay], [8587, Screenplay]]
426;Tab Murphy;1970-01-01;[[10865, Screenplay], [10865, Screenplay], [10545, Screenplay], [10545, Screenplay]]
427;Bob Tzudiker;1970-01-01;[[10481, Screenplay], [9444, Screenplay], [10545, Screenplay]]
428;Noni White;1970-01-01;[[10481, Screenplay], [9444, Screenplay], [10545, Screenplay]]
429;David Reynolds;1970-01-01;[[12, Screenplay], [11688, Screenplay]]
