ID;Title;Genres;Year;Runtime;Description;Cast;Director;Writers;Producers
135397;Jurassic World;['Action', 'Adventure', 'Science Fiction', 'Thriller'];2015;124;Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.;[["Vincent D'Onofrio", Vic Hoskins], [BD Wong, Henry Wu], [Bryce Dallas Howard, Claire Dearing], [Chris Pratt, Owen Grady], [Irrfan Khan, Simon Masrani], [Jake Johnson, Lowery Cruthers], [Judy Greer, Karen Mitchell], [Nick Robinson, Zach Mitchell], [Omar Sy, Barry], [Ty Simpkins, Gray Mitchell]];Colin Trevorrow;[[Amanda Silver, Story], [Colin Trevorrow, Screenplay], [Derek Connolly, Screenplay], [Rick Jaffa, Story]];[[Frank Marshall, Producer], [Patrick Crowley, Producer], [Steven Spielberg, Executive Producer], [Thomas Tull, Executive Producer]]
37724;Skyfall;['Action', 'Adventure', 'Thriller'];2012;143;When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.;[[Albert Finney, Kincade], [Ben Whishaw, Q], [BÇrÇnice Marlohe, SÇvÇrine], [Daniel Craig, James Bond], [Javier Bardem, Silva], [Judi Dench, M], [Naomie Harris, Eve], [Ola Rapace, Patrice], [Ralph Fiennes, Gareth Mallory / M], [Rory Kinnear, Bill Tanner]];Sam Mendes;[[John Logan, Writer], [Neal Purvis, Writer], [Robert Wade, Writer]];[[Barbara Broccoli, Producer], [Callum McDougall, Executive Producer], [Michael G. Wilson, Producer]]
558;Spider-Man 2;['Action', 'Adventure', 'Fantasy'];2004;127;Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.;[[Alfred Molina, Dr. Otto Octavius / Doctor Octopus], [Daniel Gillies, John Jameson], [Donna Murphy, Rosalie Octavius], [Dylan Baker, Dr. Curt Connors], [J.K. Simmons, J. Jonah Jameson], [James Franco, Harry Osborn], [Kirsten Dunst, Mary Jane Watson], [Rosemary Harris, May Parker], [Tobey Maguire, Peter Parker / Spider-Man], [Willem Dafoe, Norman Osborn / Green Goblin]];Sam Raimi;[[Alvin Sargent, Screenplay], [Stan Lee, Story]];[[Avi Arad, Producer], [Joseph M. Caracciolo, Executive Producer], [Joseph M. Caracciolo Jr., Executive Producer], [Kevin Feige, Executive Producer], [Laura Ziskin, Producer], [Lorne Orleans, Producer], [Stan Lee, Executive Producer]]
68721;Iron Man 3;['Action', 'Adventure', 'Science Fiction'];2013;130;When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.;[[Ben Kingsley, Trevor Slattery], [Don Cheadle, Colonel James "" Rhodey"" Rhodes], [Guy Pearce, Aldrich Killian / The Mandarin], [Gwyneth Paltrow, Virginia ""Pepper"" Potts], [James Badge Dale, Savin], [Jon Favreau, Happy Hogan], [Paul Bettany, Jarvis (voice)], [Rebecca Hall, Maya Hansen], [Robert Downey Jr., Tony Stark / Iron Man], [Stephanie Szostak, Brandt]];Shane Black;[[Drew Pearce, Screenplay], [Shane Black, Screenplay]];[["Louis D'Esposito", Executive Producer], [Alan Fine, Executive Producer], [Bing Wu, Executive Producer], [Charles Newirth, Executive Producer], [Dan Mintz, Executive Producer], [Jon Favreau, Executive Producer], [Kevin Feige, Producer], [Stan Lee, Executive Producer], [Stephen Broussard, Executive Producer], [Victoria Alonso, Executive Producer], [Wen-ge Xiao, Executive Producer]]
12155;Alice in Wonderland;['Unknown', 'Fantasy', 'Adventure'];2010;108;Alice, an unpretentious and individual 19-year-old, is betrothed to a dunce of an English nobleman. At her engagement party, she escapes the crowd to consider whether to go through with the marriage and falls down a hole in the garden after spotting an unusual rabbit. Arriving in a strange and surreal place called 'Underland,' she finds herself in a world that resembles the nightmares she had as a child, filled with talking animals, villainous queens and knights, and frumious bandersnatches. Alice realizes that she is there for a reason ? to conquer the horrific Jabberwocky and restore the rightful queen to her throne.;[[Anne Hathaway, The White Queen], [Crispin Glover, The Knave of Hearts], [Geraldine James, Lady Ascot], [Helena Bonham Carter, The Red Queen], [Johnny Depp, The Mad Hatter], [Lindsay Duncan, Helen Kingsleigh], [Marton Csokas, Charles Kingsleigh], [Matt Lucas, Tweedledee / Tweedledum], [Mia Wasikowska, Alice Kingsleigh], [Tim Pigott-Smith, Lord Ascot]];Tim Burton;[[Linda Woolverton, Screenplay]];[[Chris Lebenzon, Executive Producer], [Derek Frey, Producer], [Jennifer Todd, Producer], [Joe Roth, Producer], [Katterli Frauenfelder, Producer], [Peter M. Tobyansen, Executive Producer], [Richard D. Zanuck, Producer], [Suzanne Todd, Producer], [Tom C. Peitzman, Producer]]
36668;X-Men: The Last Stand;['Adventure', 'Action', 'Science Fiction', 'Thriller'];2006;104;When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.;[[Aaron Stanford, John Allerdyce / Pyro], [Anna Paquin, "Marie D'Ancanto / Rogue"], [Ellen Page, Katherine ""Kitty"" Pryde / Shadowcat], [Famke Janssen, Jean Grey / Phoenix], [Halle Berry, Ororo Munroe / Storm], [Hugh Jackman, Logan / Wolverine], [Ian McKellen, Eric Lehnsherr / Magneto], [Kelsey Grammer, "Dr. Henry 'Hank' McCoy / Beast"], [Patrick Stewart, Charles Xavier / Professor X], [Shawn Ashmore, Bobby Drake / Iceman]];Brett Ratner;[[Simon Kinberg, Screenplay], [Zak Penn, Screenplay]];[[Avi Arad, Producer], [John Palermo, Executive Producer], [Kevin Feige, Executive Producer], [Lauren Shuler Donner, Producer], [Ralph Winter, Producer], [Stan Lee, Executive Producer]]
62211;Monsters University;['Unknown', 'Unknown'];2013;104;A look at the relationship between Mike and Sulley during their days at Monsters University ? when they weren't necessarily the best of friends.;[[Billy Crystal, Michael ""Mike"" Wazowski (voice)], [Charlie Day, Art (voice)], [Dave Foley, Terry Perry (voice)], [Helen Mirren, Dean Hardscrabble (voice)], [Joel Murray, Don Carlton (voice)], [John Goodman, James P. ""Sulley"" Sullivan (voice)], [Noah Johnston, Young Mike (voice)], [Peter Sohn, Scott ?Squishy? Squibbles (voice)], [Sean Hayes, Terri Perry (voice)], [Steve Buscemi, Randall Boggs (voice)]];Dan Scanlon;[[Dan Scanlon, Screenplay], [Daniel Gerson, Screenplay], [Robert L. Baird, Screenplay]];[[Andrew Stanton, Executive Producer], [John Lasseter, Executive Producer], [Kori Rae, Producer], [Lee Unkrich, Executive Producer], [Peter Doctor, Executive Producer]]
8373;Transformers: Revenge of the Fallen;['Science Fiction', 'Action', 'Adventure'];2009;150;Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.;[[Isabel Lucas, Alice], [John Turturro, Agent Simmons], [Josh Duhamel, Captain Lennox], [Julie White, Judy Witwicky], [Kevin Dunn, Ron Witwicky], [Megan Fox, Mikaela Banes], [Rainn Wilson, College Professor], [Ram¢n Rodr°guez, Leo Spitz], [Shia LaBeouf, Sam Witwicky], [Tyrese Gibson, USAF Tech Sergeant Epps]];Michael Bay;[[Ehren Kruger, Screenplay]];[[Brian Goldner, Executive Producer], [Don Murphy, Producer], [Ian Bryce, Producer], [Lorenzo di Bonaventura, Producer], [Mark Vahradian, Executive Producer], [Michael Bay, Executive Producer], [Steven Spielberg, Executive Producer], [Tom DeSanto, Producer]]
91314;Transformers: Age of Extinction;['Science Fiction', 'Action', 'Adventure'];2014;165;"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.";[[Jack Reynor, Shane], [James Bachman, Gill Wembley], [Kelsey Grammer, Harold Attinger], [Li Bingbing, Su Yueming], [Mark Wahlberg, Cade Yeager], [Nicola Peltz, Tessa Yeager], [Sophia Myles, Darcy], [Stanley Tucci, Joshua], [T.J. Miller, Lucas Flannery], [Titus Welliver, Savoy]];Michael Bay;[[Ehren Kruger, Screenplay]];[[Brian Goldner, Executive Producer], [Don Murphy, Producer], [Ian Bryce, Producer], [Lorenzo di Bonaventura, Producer], [Mark Vahradian, Executive Producer], [Michael Bay, Executive Producer], [Steven Spielberg, Executive Producer], [Tom DeSanto, Producer]]
68728;Oz: The Great and Powerful;['Fantasy', 'Adventure', 'Unknown'];2013;130;Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.;[[Abigail Spencer, May], [Bill Cobbs, Master Tinker], [James Franco, Oz], [Joey King, Girl in Wheelchair / China Girl], [Michelle Williams, Annie / Glinda], [Mila Kunis, Theodora], [Rachel Weisz, Evanora], [Stephen R. Hart, Winkie General], [Tony Cox, Knuck], [Zach Braff, Frank / Finley]];Sam Raimi;[[David Lindsay-Abaire, Screenplay], [Mitchell Kapner, Screenplay]];[[Grant Curtis, Executive Producer], [Joe Roth, Producer], [Joshua Donen, Executive Producer], [Palak Patel, Executive Producer], [Philip Steuer, Executive Producer]]
102382;The Amazing Spider-Man 2;['Action', 'Adventure', 'Fantasy'];2014;142;For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen?s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.;[[Andrew Garfield, Peter Parker / Spider-Man], [Campbell Scott, Richard Parker], [Colm Feore, Donald Menken], [Dane DeHaan, Harry Osborn / Green Goblin], [Embeth Davidtz, Mary Parker], [Emma Stone, Gwen Stacy], [Jamie Foxx, Max Dillon / Electro], [Max Charles, Young Peter Parker], [Paul Giamatti, Aleksei Sytsevich / The Rhino (Uncredited)], [Sally Field, Aunt May]];Marc Webb;[[Alex Kurtzman, Story], [James Vanderbilt, Story], [Jeff Pinkner, Story], [Roberto Orci, Story]];[[Avi Arad, Producer], [Matt Tolmach, Producer]]
20526;TRON: Legacy;['Adventure', 'Action', 'Science Fiction'];2010;125;Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.;[[Amy Esterle, Young Mrs. Flynn], [Beau Garrett, Gem], [Bruce Boxleitner, Alan Bradley / Tron], [Elizabeth Mathis, Siren], [Garrett Hedlund, Sam Flynn], [James Frain, Jarvis], [Jeff Bridges, Kevin Flynn / Clu], [Olivia Wilde, Quorra], [Serinda Swan, Siren], [Yaya DaCosta, Siren]];Joseph Kosinski;[[Adam Horowitz, Screenplay], [Edward Kitsis, Screenplay], [Richard Jefferies, Screenplay], [Steven Lisberger, Screenplay]];[[Donald Kushner, Executive Producer], [Jeffrey Silver, Producer], [Sean Bailey, Producer], [Steven Lisberger, Producer]]
49013;Cars 2;['Unknown', 'Unknown', 'Adventure', 'Comedy'];2011;106;Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.;[[Bruce Campbell, Rod ""Torque"" Redline (voice)], [Eddie Izzard, Sir Miles Axlerod (voice)], [Emily Mortimer, Holley Shiftwell (voice)], [Joe Mantegna, Grem (voice)], [John Turturro, Francesco Bernoulli (voice)], [Larry the Cable Guy, Mater (voice)], [Michael Caine, Finn McMissile (voice)], [Owen Wilson, Lightning McQueen (voice)], [Peter Jacobson, Acer (voice)], [Thomas Kretschmann, Professor Z (voice)]];Brad Lewis;[[Ben Queen, Screenplay]];[[Denise Ream, Producer]]
44912;Green Lantern;['Adventure', 'Action', 'Thriller', 'Science Fiction'];2011;114;For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.;[[Blake Lively, Carol Ferris], [Jenna Craig, Carol Ferris at 11], [Jon Tenney, Martin Jordan], [Mark Strong, Sinestro], [Mike Doyle, Jack Jordan], [NicK Jandl, Jim Jordan], [Peter Sarsgaard, Hector Hammond], [Ryan Reynolds, Hal Jordan / Green Lantern], [Temuera Morrison, Abin Sur], [Tim Robbins, Senator Hammond]];Martin Campbell;[[Greg Berlanti, Screenplay], [Marc Guggenheim, Screenplay], [Michael Goldenberg, Screenplay], [Michael Green, Screenplay]];[[Andrew Haas, Executive Producer], [Donald De Line, Producer], [Geoff Johns, Producer], [Greg Berlanti, Producer], [Herb Gains, Executive Producer]]
10193;Toy Story 3;['Unknown', 'Unknown', 'Comedy'];2010;103;Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.;[[Bonnie Hunt, Purple-haired doll (voice)], [Don Rickles, Mr. Potato Head (voice)], [Joan Cusack, Jessie the Yodeling Cowgirl (voice)], [John Ratzenberger, Hamm (voice)], [Michael Keaton, Ken (voice)], [Ned Beatty, Lotso (voice)], [Tim Allen, Buzz Lightyear (voice)], [Tom Hanks, Woody (voice)], [Wallace Shawn, Rex (voice)], [Whoopi Goldberg, Stretch the Octopus (voice)]];Lee Unkrich;[[Andrew Stanton, Story], [John Lasseter, Story], [Lee Unkrich, Story], [Michael Arndt, Screenplay]];[[Darla K. Anderson, Producer], [John Lasseter, Producer]]
534;Terminator Salvation;['Action', 'Science Fiction', 'Thriller'];2009;115;All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.;[[Anton Yelchin, Kyle Reese], [Bryce Dallas Howard, Kate Connor], [Christian Bale, John Connor], [Common, Barnes], [Helena Bonham Carter, Serena], [Jane Alexander, Virginia], [Michael Ironside, General Ashdown], [Moon Bloodgood, Blair Williams], [Roland Kickinger, Prototype T-800], [Sam Worthington, Marcus Wright]];McG;[[John D. Brancato, Writer], [Michael Ferris, Writer]];[[Andrew G. Vajna, Executive Producer], [Dan Lin, Executive Producer], [Derek Anderson, Producer], [Jeanne Allgood, Executive Producer], [Jeffrey Silver, Producer], [Joel B. Michaels, Executive Producer], [Mario Kassar, Executive Producer], [Moritz Borman, Producer], [Peter D. Graves, Executive Producer], [Victor Kubicek, Producer]]
168259;Furious 7;['Action'];2015;137;Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.;[[Djimon Hounsou, Jakande], [Dwayne Johnson, Hobbs], [Jordana Brewster, Mia], [Ludacris, "Tej (as Chris 'Ludacris' Bridges)"], [Michelle Rodriguez, Letty], [Paul Walker, "Brian O'Conner"], [Ronda Rousey, Kara], [Tony Jaa, Kiet], [Tyrese Gibson, Roman], [Vin Diesel, Dominic Toretto]];James Wan;[[Chris Morgan, Writer]];[[Brandon Birtell, Producer], [Chris Morgan, Executive Producer], [Michael Fottrell, Producer], [Neal H. Moritz, Producer], [Samantha Vincent, Executive Producer], [Vin Diesel, Producer]]
